companyName,sourceType,sourceUrl,capturedAt,evidenceSummary,evidenceStrength,permissionFlag
思派健康,ai_opportunity_scoring,https://www.medbanks.cn/,2026-05-14,opportunityScore=39; 用药咨询、处方/复购推荐和药事服务自动化; 患者互动、留存和健康行为 nudging,medium_ai_opportunity,derived_from_stage2_public_evidence
成都尚医信息科技有限公司,ai_opportunity_scoring,https://www.prnewswire.com/news-releases/cf-pharmtech-and-chengdu-shangyi-launch-the-home-based-recovery-program-for-discharged-covid-19-patients-and-announce-todays-global-release-of-the-r-plus-health-free-app-301219070.html,2026-05-14,opportunityScore=39; 康复计划生成、动作/依从性反馈与 care manager copilot,medium_ai_opportunity,derived_from_stage2_public_evidence
深圳市亚辉龙生物科技股份有限公司,ai_opportunity_scoring,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=1f59cb8b-b489-41ac-8ddf-c5f2d5198b24,2026-05-14,opportunityScore=39; 慢病管理 AI 教练与个性化随访,medium_ai_opportunity,derived_from_stage2_public_evidence
深圳市伯劳特生物制品有限公司,ai_opportunity_scoring,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0694076750016720240529031730243,2026-05-14,opportunityScore=39; 慢病管理 AI 教练与个性化随访,medium_ai_opportunity,derived_from_stage2_public_evidence
美敦力糖尿病科技（成都）有限公司,ai_opportunity_scoring,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0076300063270020230207115542933,2026-05-14,opportunityScore=39; 慢病管理 AI 教练与个性化随访,medium_ai_opportunity,derived_from_stage2_public_evidence
Current Health,ai_opportunity_scoring,https://currenthealth.com/,2026-05-14,opportunityScore=38; 远程监测风险分层与异常预警; 医生工作流、病历摘要和临床文档自动化,medium_ai_opportunity,derived_from_stage2_public_evidence
Diagnostic Monitoring Software,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K133014,2026-05-14,opportunityScore=38; 远程监测风险分层与异常预警,medium_ai_opportunity,derived_from_stage2_public_evidence
Hewlett-Packard GmbH,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K991773,2026-05-14,opportunityScore=38; 远程监测风险分层与异常预警,medium_ai_opportunity,derived_from_stage2_public_evidence
Prosomnus Sleep Technologies,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K221889,2026-05-14,opportunityScore=38; 远程监测风险分层与异常预警; 心理/睡眠分层干预与对话式支持,medium_ai_opportunity,derived_from_stage2_public_evidence
"Quinton, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K864949,2026-05-14,opportunityScore=38; 康复计划生成、动作/依从性反馈与 care manager copilot,medium_ai_opportunity,derived_from_stage2_public_evidence
北京新兴阳升科技有限公司,ai_opportunity_scoring,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697568534000720230304082002422,2026-05-14,opportunityScore=38; 远程监测风险分层与异常预警; 心理/睡眠分层干预与对话式支持,medium_ai_opportunity,derived_from_stage2_public_evidence
北京航天卡迪技术开发研究所,ai_opportunity_scoring,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0692066571720120251017011019242,2026-05-14,opportunityScore=38; 远程监测风险分层与异常预警; 心理/睡眠分层干预与对话式支持,medium_ai_opportunity,derived_from_stage2_public_evidence
深圳京柏医疗科技股份有限公司,ai_opportunity_scoring,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0695174055061120260430020307433,2026-05-14,opportunityScore=38; 康复计划生成、动作/依从性反馈与 care manager copilot,medium_ai_opportunity,derived_from_stage2_public_evidence
深圳市宝润科技有限公司,ai_opportunity_scoring,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697442622248020260318030714128,2026-05-14,opportunityScore=38; 医疗软件智能化和疗效反馈闭环,medium_ai_opportunity,derived_from_stage2_public_evidence
"Medaica, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K223166,2026-05-14,opportunityScore=37; 在线问诊分诊、问答和医患服务自动化,medium_ai_opportunity,derived_from_stage2_public_evidence
云智康医疗科技（内蒙古）有限公司,ai_opportunity_scoring,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=13ff18ac57eb4e89a3dee8cc6d094806,2026-05-14,opportunityScore=37; 远程监测风险分层与异常预警; 心理/睡眠分层干预与对话式支持,medium_ai_opportunity,derived_from_stage2_public_evidence
广州视景医疗软件有限公司,ai_opportunity_scoring,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697104746013020260330021851550,2026-05-14,opportunityScore=37; 医疗软件智能化和疗效反馈闭环,medium_ai_opportunity,derived_from_stage2_public_evidence
河南华南医电科技有限公司,ai_opportunity_scoring,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697456412010520230131012921496,2026-05-14,opportunityScore=37; 远程监测风险分层与异常预警; 心理/睡眠分层干预与对话式支持,medium_ai_opportunity,derived_from_stage2_public_evidence
Bio-Rad Laboratories,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K070546,2026-05-14,opportunityScore=36; 慢病管理 AI 教练与个性化随访,medium_ai_opportunity,derived_from_stage2_public_evidence
"Canon, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K023124,2026-05-14,opportunityScore=36; 医疗软件智能化和疗效反馈闭环,medium_ai_opportunity,derived_from_stage2_public_evidence
Click Therapeutics,ai_opportunity_scoring,https://clicktherapeutics.com/,2026-05-14,opportunityScore=36; 医疗软件智能化和疗效反馈闭环,medium_ai_opportunity,derived_from_stage2_public_evidence
Lark Health,ai_opportunity_scoring,https://www.lark.com/,2026-05-14,opportunityScore=36; 慢病管理 AI 教练与个性化随访,medium_ai_opportunity,derived_from_stage2_public_evidence
"Ppg Industries, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K912627,2026-05-14,opportunityScore=36; 远程监测风险分层与异常预警,medium_ai_opportunity,derived_from_stage2_public_evidence
深圳麦科田生物医疗技术股份有限公司,ai_opportunity_scoring,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0692680261465520260509060024941,2026-05-14,opportunityScore=36; 医疗软件智能化和疗效反馈闭环,medium_ai_opportunity,derived_from_stage2_public_evidence
湖南朗开医疗科技有限公司,ai_opportunity_scoring,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=1697725918018420240314040805176,2026-05-14,opportunityScore=36; 远程监测风险分层与异常预警,medium_ai_opportunity,derived_from_stage2_public_evidence
"Infopia Co, Ltd.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K132406,2026-05-14,opportunityScore=35; 远程监测风险分层与异常预警,medium_ai_opportunity,derived_from_stage2_public_evidence
Orexo digital therapeutics,ai_opportunity_scoring,https://www.orexo.com/therapeutic-focus/opioid-use-disorder-oud/,2026-05-14,opportunityScore=35; 医疗软件智能化和疗效反馈闭环,medium_ai_opportunity,derived_from_stage2_public_evidence
武汉市九头鸟医疗仪器开发有限公司,ai_opportunity_scoring,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697548329202720260418110923009,2026-05-14,opportunityScore=35; 康复计划生成、动作/依从性反馈与 care manager copilot,medium_ai_opportunity,derived_from_stage2_public_evidence
济民健康管理股份有限公司,ai_opportunity_scoring,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=1f088f9d-ff2a-495e-b20b-6004c2213d40,2026-05-14,opportunityScore=35; ,medium_ai_opportunity,derived_from_stage2_public_evidence
Abbott Laboratories,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K001993,2026-05-14,opportunityScore=34; 慢病管理 AI 教练与个性化随访,medium_ai_opportunity,derived_from_stage2_public_evidence
Entra Health Systems,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K132930,2026-05-14,opportunityScore=34; 在线问诊分诊、问答和医患服务自动化,medium_ai_opportunity,derived_from_stage2_public_evidence
Rtx Healthcare A/S,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K041816,2026-05-14,opportunityScore=34; 在线问诊分诊、问答和医患服务自动化,medium_ai_opportunity,derived_from_stage2_public_evidence
Sidekick Health,ai_opportunity_scoring,https://www.sidekickhealth.com/,2026-05-14,opportunityScore=34; 慢病管理 AI 教练与个性化随访,medium_ai_opportunity,derived_from_stage2_public_evidence
"Siemens Medical Solutions USA, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K032536,2026-05-14,opportunityScore=34; 医疗软件智能化和疗效反馈闭环,medium_ai_opportunity,derived_from_stage2_public_evidence
"Sweetspot Diabetes Care, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K111509,2026-05-14,opportunityScore=34; 慢病管理 AI 教练与个性化随访,medium_ai_opportunity,derived_from_stage2_public_evidence
"Vignet, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K113446,2026-05-14,opportunityScore=34; 在线问诊分诊、问答和医患服务自动化,medium_ai_opportunity,derived_from_stage2_public_evidence
"Viterion Telehealthcare, LLC",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K030419,2026-05-14,opportunityScore=34; 远程监测风险分层与异常预警; 在线问诊分诊、问答和医患服务自动化,medium_ai_opportunity,derived_from_stage2_public_evidence
上海微创医疗机器人（集团）股份有限公司,ai_opportunity_scoring,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697162154189720250714111901457,2026-05-14,opportunityScore=34; 远程监测风险分层与异常预警,medium_ai_opportunity,derived_from_stage2_public_evidence
南京普爱医疗设备股份有限公司,ai_opportunity_scoring,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697387682150220260119103155945,2026-05-14,opportunityScore=34; 医生工作流、病历摘要和临床文档自动化,medium_ai_opportunity,derived_from_stage2_public_evidence
圆心科技,ai_opportunity_scoring,https://www.yuanxin.com/,2026-05-14,opportunityScore=34; 用药咨询、处方/复购推荐和药事服务自动化; 患者互动、留存和健康行为 nudging,medium_ai_opportunity,derived_from_stage2_public_evidence
安健科技（重庆）有限公司,ai_opportunity_scoring,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=957b2adce4cc4ca29f70ba4d4ff07b57,2026-05-14,opportunityScore=34; 医生工作流、病历摘要和临床文档自动化,medium_ai_opportunity,derived_from_stage2_public_evidence
深圳市资福医疗技术有限公司,ai_opportunity_scoring,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697169084049520260414040017392,2026-05-14,opportunityScore=34; 医疗软件智能化和疗效反馈闭环,medium_ai_opportunity,derived_from_stage2_public_evidence
维斯安（北京）医疗器械有限公司,ai_opportunity_scoring,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=3adb79ab002c4672af6070c9f3c1cf7b,2026-05-14,opportunityScore=34; 远程监测风险分层与异常预警,medium_ai_opportunity,derived_from_stage2_public_evidence
"Arzco Medical Electronics, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K904943,2026-05-14,opportunityScore=33; 远程监测风险分层与异常预警,medium_ai_opportunity,derived_from_stage2_public_evidence
"Boston Scientific Cardiac Diagnostic Technologies, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K243349,2026-05-14,opportunityScore=33; 远程监测风险分层与异常预警,medium_ai_opportunity,derived_from_stage2_public_evidence
"Cambridge Heart, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K983102,2026-05-14,opportunityScore=33; 远程监测风险分层与异常预警,medium_ai_opportunity,derived_from_stage2_public_evidence
Capsule Technologie Sas,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K200856,2026-05-14,opportunityScore=33; 远程监测风险分层与异常预警,medium_ai_opportunity,derived_from_stage2_public_evidence
Cara Care,ai_opportunity_scoring,https://cara.care/,2026-05-14,opportunityScore=33; 慢病管理 AI 教练与个性化随访,medium_ai_opportunity,derived_from_stage2_public_evidence
Conmedcorp,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K963787,2026-05-14,opportunityScore=33; 远程监测风险分层与异常预警,medium_ai_opportunity,derived_from_stage2_public_evidence
"Conphar, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K813385,2026-05-14,opportunityScore=33; 远程监测风险分层与异常预警,medium_ai_opportunity,derived_from_stage2_public_evidence
"Galix Biomedical Instrumentation, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K971670,2026-05-14,opportunityScore=33; 远程监测风险分层与异常预警,medium_ai_opportunity,derived_from_stage2_public_evidence
"General Life Biotechnology Co., Ltd.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K123090,2026-05-14,opportunityScore=33; 远程监测风险分层与异常预警,medium_ai_opportunity,derived_from_stage2_public_evidence
Instrumentation Laboratory CO,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K771977,2026-05-14,opportunityScore=33; 远程监测风险分层与异常预警,medium_ai_opportunity,derived_from_stage2_public_evidence
"Lawrence Medical Systems, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K874885,2026-05-14,opportunityScore=33; 远程监测风险分层与异常预警,medium_ai_opportunity,derived_from_stage2_public_evidence
"Macon & Co., Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K902802,2026-05-14,opportunityScore=33; 远程监测风险分层与异常预警,medium_ai_opportunity,derived_from_stage2_public_evidence
"Medical Analysis Systems, Inc.",ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K042717,2026-05-14,opportunityScore=33; 慢病管理 AI 教练与个性化随访,medium_ai_opportunity,derived_from_stage2_public_evidence
Microlife Intellectual Property GmbH,ai_opportunity_scoring,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K171937,2026-05-14,opportunityScore=33; 远程监测风险分层与异常预警,medium_ai_opportunity,derived_from_stage2_public_evidence
