companyName,productName,productType,sourceType,sourceUrl,categories,productAiFitScore,expectedMarketLiftScore,implementationComplexityScore,complianceRiskScore,priorityScore,aiOpportunity
华思（天津）医疗健康管理有限公司,心电记录仪,remote_patient_monitoring,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697452953301820211129045233470,remote_patient_monitoring; health_management_platform,13,14,0,2,26,远程监测风险分层与异常预警
合肥合滨智能机器人有限公司,超声探头夹持及远程控制系统,remote_patient_monitoring,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697545144001620240327110556534,remote_patient_monitoring,13,14,0,2,26,远程监测风险分层与异常预警; 医生工作流、病历摘要和临床文档自动化
山东正心医疗科技有限公司,远程动态心电记录仪,remote_patient_monitoring,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697246767051220240530041724743,remote_patient_monitoring,13,14,0,2,26,远程监测风险分层与异常预警; 医生工作流、病历摘要和临床文档自动化
山东正心医疗科技有限公司,远程动态心电记录仪,remote_patient_monitoring,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697246767050520240530041825702,remote_patient_monitoring,13,14,0,2,26,远程监测风险分层与异常预警; 医生工作流、病历摘要和临床文档自动化
山东正心医疗科技有限公司,远程动态心电记录仪,remote_patient_monitoring,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697246767049920240530041941105,remote_patient_monitoring,13,14,0,2,26,远程监测风险分层与异常预警; 医生工作流、病历摘要和临床文档自动化
山东正心医疗科技有限公司,远程动态心电记录仪,remote_patient_monitoring,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697246767045120240529014242369,remote_patient_monitoring,13,14,0,2,26,远程监测风险分层与异常预警; 医生工作流、病历摘要和临床文档自动化
山东正心医疗科技有限公司,远程动态心电记录仪,remote_patient_monitoring,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697246767010920240529020102272,remote_patient_monitoring,13,14,0,2,26,远程监测风险分层与异常预警; 医生工作流、病历摘要和临床文档自动化
山东正心医疗科技有限公司,远程动态心电记录仪,remote_patient_monitoring,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697246767002420240529014739721,remote_patient_monitoring,13,14,0,2,26,远程监测风险分层与异常预警; 医生工作流、病历摘要和临床文档自动化
山东正心医疗科技有限公司,远程动态心电记录仪,remote_patient_monitoring,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697246767042020240529014541164,remote_patient_monitoring,13,14,0,2,26,远程监测风险分层与异常预警; 医生工作流、病历摘要和临床文档自动化
山东正心医疗科技有限公司,远程动态心电记录仪,remote_patient_monitoring,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697246767043720240529014446854,remote_patient_monitoring,13,14,0,2,26,远程监测风险分层与异常预警; 医生工作流、病历摘要和临床文档自动化
山东正心医疗科技有限公司,远程动态心电记录仪,remote_patient_monitoring,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697246767044420240529014353984,remote_patient_monitoring,13,14,0,2,26,远程监测风险分层与异常预警; 医生工作流、病历摘要和临床文档自动化
山东正心医疗科技有限公司,远程动态心电记录仪,remote_patient_monitoring,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697246767048220240529012523501,remote_patient_monitoring,13,14,0,2,26,远程监测风险分层与异常预警; 医生工作流、病历摘要和临床文档自动化
山东正心医疗科技有限公司,远程动态心电记录仪,remote_patient_monitoring,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697246767047520240529013549963,remote_patient_monitoring,13,14,0,2,26,远程监测风险分层与异常预警; 医生工作流、病历摘要和临床文档自动化
山东正心医疗科技有限公司,远程动态心电记录仪,remote_patient_monitoring,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697246767046820240529014117857,remote_patient_monitoring,13,14,0,2,26,远程监测风险分层与异常预警; 医生工作流、病历摘要和临床文档自动化
广西雅斯生物科技有限公司,血压/血糖/尿酸/血酮测试仪,remote_patient_monitoring,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=16bcea9cc731422194ffa7c765da0323,remote_patient_monitoring,13,14,0,2,26,远程监测风险分层与异常预警
武汉兰丁智能医学股份有限公司,全自动数字远程病理细胞分析仪,remote_patient_monitoring,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=06975866142710202507090242481,remote_patient_monitoring,13,14,0,2,26,远程监测风险分层与异常预警; 医生工作流、病历摘要和临床文档自动化
武汉兰丁智能医学股份有限公司,全自动数字远程病理细胞分析仪,remote_patient_monitoring,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=06975866142727202507090242482,remote_patient_monitoring,13,14,0,2,26,远程监测风险分层与异常预警; 医生工作流、病历摘要和临床文档自动化
武汉兰丁智能医学股份有限公司,全自动数字远程病理细胞分析仪,remote_patient_monitoring,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=06975866142819202507090242483,remote_patient_monitoring,13,14,0,2,26,远程监测风险分层与异常预警; 医生工作流、病历摘要和临床文档自动化
武汉兰丁智能医学股份有限公司,全自动数字远程病理细胞分析仪,remote_patient_monitoring,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=06975866142826202507090242484,remote_patient_monitoring,13,14,0,2,26,远程监测风险分层与异常预警; 医生工作流、病历摘要和临床文档自动化
深圳市保身欣科技电子有限公司,臂式电子血压计,remote_patient_monitoring,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0692048530807820260512095841386,remote_patient_monitoring,13,14,0,2,26,远程监测风险分层与异常预警
深圳市保身欣科技电子有限公司,臂式电子血压计,remote_patient_monitoring,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0692048530808520260512095711453,remote_patient_monitoring,13,14,0,2,26,远程监测风险分层与异常预警
深圳市保身欣科技电子有限公司,臂式电子血压计,remote_patient_monitoring,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0692048530806120260512100049355,remote_patient_monitoring,13,14,0,2,26,远程监测风险分层与异常预警
深圳市保身欣科技电子有限公司,臂式电子血压计,remote_patient_monitoring,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0692048530804720260512100129225,remote_patient_monitoring,13,14,0,2,26,远程监测风险分层与异常预警
深圳市埃微医疗信息技术有限公司,远程动态心电记录仪,remote_patient_monitoring,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697996622003320260407051218149,remote_patient_monitoring,13,14,0,2,26,远程监测风险分层与异常预警; 医生工作流、病历摘要和临床文档自动化
深圳市埃微医疗信息技术有限公司,远程动态心电记录仪,remote_patient_monitoring,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697996622002620260407050911285,remote_patient_monitoring,13,14,0,2,26,远程监测风险分层与异常预警; 医生工作流、病历摘要和临床文档自动化
深圳市埃微医疗信息技术有限公司,远程动态心电记录仪,remote_patient_monitoring,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697996622001920260407050539667,remote_patient_monitoring,13,14,0,2,26,远程监测风险分层与异常预警; 医生工作流、病历摘要和临床文档自动化
深圳市埃微医疗信息技术有限公司,远程动态心电记录仪,remote_patient_monitoring,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697996622000220260407050204997,remote_patient_monitoring,13,14,0,2,26,远程监测风险分层与异常预警; 医生工作流、病历摘要和临床文档自动化
深圳市埃微医疗信息技术有限公司,远程动态心电记录仪-穿戴式心电传感器,remote_patient_monitoring,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697996622005720260407052252779,remote_patient_monitoring,13,14,0,2,26,远程监测风险分层与异常预警; 医生工作流、病历摘要和临床文档自动化
深圳市埃微医疗信息技术有限公司,远程动态心电记录仪-穿戴式心电传感器,remote_patient_monitoring,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697996622004020260407051922060,remote_patient_monitoring,13,14,0,2,26,远程监测风险分层与异常预警; 医生工作流、病历摘要和临床文档自动化
深圳市安普康科技有限公司,心电导联线,remote_patient_monitoring,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0694672553729920260513090518523,remote_patient_monitoring,13,14,0,2,26,远程监测风险分层与异常预警
深圳市安普康科技有限公司,心电导联线,remote_patient_monitoring,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0694672553730520260513090603248,remote_patient_monitoring,13,14,0,2,26,远程监测风险分层与异常预警
深圳市安普康科技有限公司,心电导联线,remote_patient_monitoring,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0694672553748020260513092714089,remote_patient_monitoring,13,14,0,2,26,远程监测风险分层与异常预警
深圳市安普康科技有限公司,心电导联线,remote_patient_monitoring,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0694672553749720260513092756596,remote_patient_monitoring,13,14,0,2,26,远程监测风险分层与异常预警
深圳市安普康科技有限公司,心电导联线,remote_patient_monitoring,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0694672550985220260513093325229,remote_patient_monitoring,13,14,0,2,26,远程监测风险分层与异常预警
深圳市安普康科技有限公司,心电导联线,remote_patient_monitoring,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0694672550986920260513093427648,remote_patient_monitoring,13,14,0,2,26,远程监测风险分层与异常预警
深圳市安普康科技有限公司,心电导联线,remote_patient_monitoring,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0694672550987620260513093552701,remote_patient_monitoring,13,14,0,2,26,远程监测风险分层与异常预警
深圳市安普康科技有限公司,心电导联线,remote_patient_monitoring,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0694672553811120260513093846450,remote_patient_monitoring,13,14,0,2,26,远程监测风险分层与异常预警
深圳市安普康科技有限公司,心电导联线,remote_patient_monitoring,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0694672553831920260513094049938,remote_patient_monitoring,13,14,0,2,26,远程监测风险分层与异常预警
深圳市安普康科技有限公司,心电导联线,remote_patient_monitoring,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0694672554033620260513094228021,remote_patient_monitoring,13,14,0,2,26,远程监测风险分层与异常预警
深圳市安普康科技有限公司,心电导联线,remote_patient_monitoring,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0694672554571320260513094256388,remote_patient_monitoring,13,14,0,2,26,远程监测风险分层与异常预警
深圳市安普康科技有限公司,心电导联线,remote_patient_monitoring,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0694672554620820260513094601594,remote_patient_monitoring,13,14,0,2,26,远程监测风险分层与异常预警
深圳市安普康科技有限公司,心电导联线,remote_patient_monitoring,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0694672550995120260513094921154,remote_patient_monitoring,13,14,0,2,26,远程监测风险分层与异常预警
深圳市安普康科技有限公司,心电导联线,remote_patient_monitoring,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0694672550996820260513095058885,remote_patient_monitoring,13,14,0,2,26,远程监测风险分层与异常预警
深圳市安普康科技有限公司,心电导联线,remote_patient_monitoring,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0694672550997520260513095312262,remote_patient_monitoring,13,14,0,2,26,远程监测风险分层与异常预警
深圳市安普康科技有限公司,心电导联线,remote_patient_monitoring,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0694672550998220260513095407504,remote_patient_monitoring,13,14,0,2,26,远程监测风险分层与异常预警
深圳市安普康科技有限公司,心电导联线,remote_patient_monitoring,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0694672550999920260513095451414,remote_patient_monitoring,13,14,0,2,26,远程监测风险分层与异常预警
深圳市安普康科技有限公司,心电导联线,remote_patient_monitoring,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0694672551000120260513095524508,remote_patient_monitoring,13,14,0,2,26,远程监测风险分层与异常预警
深圳市安普康科技有限公司,心电导联线,remote_patient_monitoring,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0694672551001820260513095553848,remote_patient_monitoring,13,14,0,2,26,远程监测风险分层与异常预警
深圳市安普康科技有限公司,心电导联线,remote_patient_monitoring,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0694672551003220260513095622318,remote_patient_monitoring,13,14,0,2,26,远程监测风险分层与异常预警
深圳市安普康科技有限公司,心电导联线,remote_patient_monitoring,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0694672551004920260513095647360,remote_patient_monitoring,13,14,0,2,26,远程监测风险分层与异常预警
深圳市安普康科技有限公司,心电导联线,remote_patient_monitoring,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0694672551005620260513095706049,remote_patient_monitoring,13,14,0,2,26,远程监测风险分层与异常预警
深圳市安普康科技有限公司,心电导联线,remote_patient_monitoring,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0694672551006320260513095732230,remote_patient_monitoring,13,14,0,2,26,远程监测风险分层与异常预警
深圳市安普康科技有限公司,心电导联线,remote_patient_monitoring,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0694672550915920260513100932530,remote_patient_monitoring,13,14,0,2,26,远程监测风险分层与异常预警
深圳市安普康科技有限公司,心电导联线,remote_patient_monitoring,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0694672550916620260513101132879,remote_patient_monitoring,13,14,0,2,26,远程监测风险分层与异常预警
深圳市安普康科技有限公司,心电导联线,remote_patient_monitoring,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0694672551014820260513101158758,remote_patient_monitoring,13,14,0,2,26,远程监测风险分层与异常预警
深圳市安普康科技有限公司,心电导联线,remote_patient_monitoring,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0694672551041420260513101230625,remote_patient_monitoring,13,14,0,2,26,远程监测风险分层与异常预警
深圳市安普康科技有限公司,心电导联线,remote_patient_monitoring,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0694672551042120260513101251518,remote_patient_monitoring,13,14,0,2,26,远程监测风险分层与异常预警
深圳市安普康科技有限公司,心电导联线,remote_patient_monitoring,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0694672551043820260513101323343,remote_patient_monitoring,13,14,0,2,26,远程监测风险分层与异常预警
深圳市安普康科技有限公司,心电导联线,remote_patient_monitoring,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0694672551044520260513101551580,remote_patient_monitoring,13,14,0,2,26,远程监测风险分层与异常预警
深圳市安普康科技有限公司,心电导联线,remote_patient_monitoring,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0694672551045220260513101759867,remote_patient_monitoring,13,14,0,2,26,远程监测风险分层与异常预警
